xid	tdid	identity	evalue	specie
Brahy.S01G0178800	TRIDC3BG041960	77.778	0	bhs
Brahy.S01G0167500	TRIDC1AG051710	83.752	0	bhs
HORVU3Hr1G091800	TRIDC3BG065680	92.876	0	hv
Brahy.S01G0212300	TRIDC3AG035200	75.068	0	bhs
Brahy.S01G0317600	TRIDC3AG025340	82.63	0	bhs
HORVU4Hr1G068760	TRIDC4AG007490	99.192	0	hv
HORVU4Hr1G080730	TRIDC4BG055940	94.707	0	hv
HORVU4Hr1G000950	TRIDC4BG001680	85.683	0	hv
Brahy.S01G0289600	TRIDC7AG044480	64.026	0	bhs
Brahy.S01G0122400	TRIDC3AG047790	77.207	0	bhs
Brahy.S01G0028900	TRIDC3BG076650	88.931	0	bhs
Brahy.S01G0199600	TRIDC3AG040490	84.34	0	bhs
Brahy.S01G0149200	TRIDC3AG043870	77.042	0	bhs
HORVU3Hr1G099000	TRIDC1BG060110	61.159	0	hv
Brahy.D02G0634300	TRIDC3AG038700	85.821	0	bhd
Brahy.S01G0388200	TRIDC3AG011260	86.114	0	bhs
Brahy.S01G0313000	TRIDC1BG062100	84.722	0	bhs
Brahy.S08G0212400	TRIDC1BG019240	88.596	0	bhs
Brahy.S08G0049900	TRIDC1BG059750	64.087	0	bhs
Brahy.S01G0154100	TRIDC3AG043060	93.494	0	bhs
HORVU3Hr1G084300	TRIDC5AG018480	70.458	0	hv
HORVU4Hr1G074700	TRIDC4BG048800	89.203	0	hv
HORVU4Hr1G001510	TRIDC1AG022900	80.78	0	hv
Brahy.S01G0220100	TRIDC7BG068460	80.671	0	bhs
Brahy.S01G0212500	TRIDC1AG060820	90.265	0	bhs
Brahy.S01G0330100	TRIDC3AG023780	86.057	0	bhs
Brahy.S01G0205700	TRIDC3AG036010	93.651	0	bhs
Brahy.S08G0129300	TRIDC1BG064950	75.038	0	bhs
HORVU4Hr1G088340	TRIDC4BG062090	83.853	0	hv
HORVU3Hr1G110180	TRIDC5AG072820	82.897	0	hv
Brahy.S01G0093200	TRIDC3AG052710	82.117	0	bhs
Brahy.S01G0186700	TRIDC2BG011150	35.845	0	bhs
Brahy.S01G0309100	TRIDC4BG060180	75.906	0	bhs
Brahy.S01G0098300	TRIDC5BG024740	46.846	0	bhs
HORVU3Hr1G113540	TRIDC3AG073410	75.938	0	hv
Brahy.S01G0338700	TRIDC3BG026020	81.148	0	bhs
HORVU3Hr1G087540	TRIDC3AG050640	97.424	0	hv
Brahy.S01G0132400	TRIDC1AG047830	78.906	0	bhs
HORVU4Hr1G051320	TRIDC4BG031520	97.118	0	hv
HORVU4Hr1G088900	TRIDC7BG021760	87.613	0	hv
Brahy.S01G0353700	TRIDC5BG074640	97.377	0	bhs
HORVU3Hr1G083160	TRIDC3BG061020	90.959	0	hv
Brahy.S08G0018000	TRIDC1AG060350	89.247	0	bhs
Brahy.S01G0092100	TRIDC3AG052840	86.486	0	bhs
Brahy.S01G0359500	TRIDC5BG007230	56.729	0	bhs
HORVU4Hr1G045570	TRIDC4AG019550	95.402	0	hv
Brahy.S01G0152400	TRIDC3BG049220	74.963	0	bhs
HORVU4Hr1G014800	TRIDC4BG013500	94.164	0	hv
Brahy.S01G0077400	TRIDC3BG061600	91.136	0	bhs
Brahy.S01G0197600	TRIDC1AG057490	63.288	0	bhs
Brahy.S01G0421700	TRIDC3BG003540	90.117	0	bhs
Brahy.S01G0072600	TRIDC3BG065130	90.893	0	bhs
HORVU3Hr1G089760	TRIDC3BG063720	74.224	0	hv
Brahy.S01G0217900	TRIDC5BG066820	77.079	0	bhs
Brahy.S01G0075700	TRIDC3BG061860	79.666	0	bhs
Brahy.S01G0158700	TRIDC1BG057080	91.874	0	bhs
HORVU4Hr1G070720	TRIDC4AG005650	92.857	0	hv
Brahy.S01G0353300	TRIDC1BG072160	52.998	0	bhs
HORVU4Hr1G076160	TRIDC4AG001540	85	0	hv
Brahy.S01G0389500	TRIDC3AG011560	82.167	0	bhs
Brahy.S01G0034100	TRIDC3BG072410	94.26	0	bhs
Brahy.S01G0188400	TRIDC7BG046870	75	0	bhs
HORVU3Hr1G104870	TRIDC3AG067350	90.897	0	hv
Brahy.S01G0216900	TRIDC3AG034520	91.969	0	bhs
HORVU4Hr1G074990	TRIDC4AG002410	91.314	0	hv
HORVU4Hr1G055140	TRIDC4BG033020	95.167	0	hv
HORVU3Hr1G087070	TRIDC3BG057650	93.681	0	hv
Brahy.S01G0256100	TRIDC3BG034200	95.443	0	bhs
Brahy.S01G0175300	TRIDC3AG036290	90.582	0	bhs
HORVU4Hr1G025410	TRIDC4BG020880	97.393	0	hv
HORVU4Hr1G050190	TRIDC4AG018620	98.413	0	hv
Brahy.S01G0340400	TRIDC3BG026190	69.263	0	bhs
Brahy.S01G0030100	TRIDC3BG075910	72.818	0	bhs
Brahy.S01G0141200	TRIDC3AG044970	91.289	0	bhs
Brahy.S01G0105600	TRIDC3BG056890	80.488	0	bhs
HORVU4Hr1G034750	TRIDC4BG026060	93.32	0	hv
Brahy.S01G0284100	TRIDC7BG041250	88.022	0	bhs
Brahy.S01G0076100	TRIDC4AG011420	52.278	0	bhs
Brahy.S01G0120100	TRIDC3BG054250	89.286	0	bhs
Brahy.S01G0131000	TRIDC3AG046480	88.496	0	bhs
Brahy.D02G0255600	TRIDC5AG028220	89.514	0	bhd
Brahy.S01G0241700	TRIDC6BG069660	54.883	0	bhs
Brahy.S01G0026300	TRIDC3BG077340	81.942	0	bhs
Brahy.S01G0284300	TRIDC3AG018750	75	0	bhs
HORVU4Hr1G015880	TRIDC4BG014400	95.983	0	hv
Brahy.S01G0225500	TRIDC3AG033830	84.451	0	bhs
Brahy.S01G0046300	TRIDC2BG043660	63.66	0	bhs
HORVU3Hr1G113800	TRIDC7AG074580	56.947	0	hv
Brahy.S01G0380400	TRIDC3AG015170	80.628	0	bhs
HORVU3Hr1G091790	TRIDC3AG058660	93.029	0	hv
Brahy.S01G0013000	TRIDC3BG083940	89.041	0	bhs
HORVU3Hr1G081920	TRIDC2AG045120	71.162	0	hv
HORVU4Hr1G071210	TRIDC4BG045740	96.828	0	hv
Brahy.S01G0416900	TRIDC3BG005350	84.514	0	bhs
Brahy.S01G0272200	TRIDC6AG018030	86.747	0	bhs
Brahy.S01G0145000	TRIDC3BG050390	90.149	0	bhs
Brahy.S01G0203400	TRIDC3AG036450	80.863	0	bhs
HORVU3Hr1G090360	TRIDC3BG064370	97.249	0	hv
Brahy.S01G0406900	TRIDC6AG017970	84.718	0	bhs
HORVU4Hr1G087570	TRIDC4BG061020	90.05	0	hv
Brahy.S01G0114600	TRIDC3BG055190	94.634	0	bhs
Brahy.S01G0319100	TRIDC1AG019630	89.538	0	bhs
Brahy.S01G0253700	TRIDC1BG060000	91.531	0	bhs
Brahy.S08G0072900	TRIDC6AG034300	60.788	0	bhs
Brahy.S01G0276000	TRIDC3BG011380	86.978	0	bhs
Brahy.S01G0163400	TRIDC3BG046620	74.219	0	bhs
Brahy.S01G0040800	TRIDC3AG062260	84.872	0	bhs
HORVU4Hr1G004050	TRIDC4AG044120	87.162	0	hv
Brahy.S01G0361700	TRIDC3AG017660	88.447	0	bhs
HORVU4Hr1G064160	TRIDC4BG040490	91.425	0	hv
HORVU3Hr1G105290	TRIDC3BG076720	90.566	0	hv
Brahy.D02G0183500	TRIDC3BG006030	77.913	0	bhd
Brahy.D02G0234200	TRIDC3BG045310	44.383	0	bhd
HORVU4Hr1G027930	TRIDC2BG055580	70.622	0	hv
Brahy.S08G0192900	TRIDC3BG017590	78.841	0	bhs
Brahy.S01G0080500	TRIDC6AG019620	67.107	0	bhs
Brahy.S01G0163000	TRIDC3BG046550	84.706	0	bhs
HORVU5Hr1G029910	TRIDC5BG019320	86.308	0	hv
Brahy.S01G0053600	TRIDC3BG066640	77.029	0	bhs
HORVU4Hr1G014730	TRIDC4BG013370	92.687	0	hv
HORVU4Hr1G023820	TRIDC7AG023410	90.493	0	hv
HORVU4Hr1G059340	TRIDC4AG013350	96.928	0	hv
Brahy.S01G0377800	TRIDC1BG020980	78.492	0	bhs
Brahy.S01G0145900	TRIDC3BG050260	85.596	0	bhs
Brahy.S01G0209200	TRIDC3AG035500	90.61	0	bhs
Brahy.S01G0428200	TRIDC2AG003850	78.141	0	bhs
Brahy.S01G0114400	TRIDC1BG051170	63.355	0	bhs
HORVU5Hr1G005770	TRIDC5BG002720	95.21	0	hv
HORVU3Hr1G116320	TRIDC1AG051410	76.115	0	hv
HORVU3Hr1G105600	TRIDC3AG068100	80.838	0	hv
HORVU4Hr1G085930	TRIDC4BG059290	95.467	0	hv
Brahy.S01G0223600	TRIDC3BG038470	82.143	0	bhs
Brahy.S01G0044300	TRIDC4BG007870	49.248	0	bhs
Brahy.S01G0420700	TRIDC3AG000510	84.63	0	bhs
Brahy.S08G0147200	TRIDC1BG041590	97.552	0	bhs
Brahy.S01G0338200	TRIDC3AG021970	78.719	0	bhs
Brahy.S01G0224100	TRIDC7AG062390	83.591	0	bhs
HORVU4Hr1G078780	TRIDC4AG055870	92.118	0	hv
HORVU4Hr1G000520	TRIDC4BG000600	97.015	0	hv
Brahy.S01G0032300	TRIDC1AG035610	71.225	0	bhs
Brahy.S01G0016800	TRIDC3BG080960	89.685	0	bhs
Brahy.S01G0213300	TRIDC6AG025650	79.487	0	bhs
Brahy.S01G0075200	TRIDC3BG061910	90.541	0	bhs
HORVU3Hr1G115720	TRIDC3AG074910	91.267	0	hv
Brahy.S01G0080600	TRIDC3BG061140	91.503	0	bhs
Brahy.S01G0427800	TRIDC3AG008550	66.736	0	bhs
HORVU4Hr1G003360	TRIDC4AG044940	91.304	0	hv
HORVU5Hr1G019940	TRIDC5BG013360	96.739	0	hv
HORVU4Hr1G008330	TRIDC4BG007940	91.379	0	hv
Brahy.S01G0201000	TRIDC3BG040930	70.459	0	bhs
HORVU3Hr1G097160	TRIDC3BG071270	93.22	0	hv
HORVU5Hr1G020400	TRIDC5BG013740	97.545	0	hv
Brahy.S01G0211900	TRIDC3AG035220	91.568	0	bhs
Brahy.S01G0021000	TRIDC3BG079280	88.022	0	bhs
HORVU4Hr1G064790	TRIDC4AG009860	93.014	0	hv
HORVU4Hr1G012090	TRIDC4BG011270	87.662	0	hv
HORVU4Hr1G027480	TRIDC4BG022050	88.095	0	hv
Brahy.S01G0378600	TRIDC3BG019380	87.179	0	bhs
Brahy.S01G0186400	TRIDC1AG054310	76.182	0	bhs
HORVU4Hr1G003910	TRIDC4BG043870	76.267	0	hv
HORVU4Hr1G052040	TRIDC4BG034730	92.178	0	hv
Brahy.S01G0163700	TRIDC3BG046640	83.7	0	bhs
Brahy.S01G0164200	TRIDC2AG065710	75.104	0	bhs
Brahy.S01G0340100	TRIDC2AG069880	88.717	0	bhs
HORVU4Hr1G072590	TRIDC4BG047150	87.461	0	hv
HORVU4Hr1G009500	TRIDC4BG008810	97.313	0	hv
Brahy.S01G0287700	TRIDC4BG008000	92.767	0	bhs
Brahy.S08G0126100	TRIDC2AG003090	40.489	0	bhs
Brahy.S01G0179600	TRIDC3AG037650	84.778	0	bhs
Brahy.S01G0352000	TRIDC1AG057220	66.193	0	bhs
HORVU3Hr1G084450	TRIDC3BG060040	93.922	0	hv
HORVU4Hr1G072630	TRIDC4BG047110	95.782	0	hv
HORVU3Hr1G095700	TRIDC5AG077460	78.571	0	hv
Brahy.S08G0080600	TRIDC1BG052190	72.304	0	bhs
Brahy.D02G0510400	TRIDC1AG010020	70.561	0	bhd
Brahy.D02G0371300	TRIDC7AG048360	93.765	0	bhd
Brahy.S01G0109400	TRIDC7AG000100	81.907	0	bhs
Brahy.S01G0046900	TRIDC2AG040600	77.078	0	bhs
Brahy.S08G0086200	TRIDC1BG051140	68.519	0	bhs
HORVU3Hr1G107240	TRIDC3BG078500	94.648	0	hv
Brahy.S01G0216300	TRIDC3BG038970	92.938	0	bhs
Brahy.S01G0191900	TRIDC1AG055510	83.988	0	bhs
Brahy.S01G0319800	TRIDC7BG003110	49.562	0	bhs
Brahy.S08G0150200	TRIDC1AG035450	90.588	0	bhs
Brahy.S01G0201300	TRIDC3BG040940	78.96	0	bhs
Brahy.S01G0367700	TRIDC3AG012680	89.031	0	bhs
Brahy.S01G0267500	TRIDC3AG028900	85.502	0	bhs
Brahy.S01G0438300	TRIDC1AG031800	53.59	0	bhs
Brahy.S01G0267200	TRIDC3BG032370	68.472	0	bhs
Brahy.S01G0205400	TRIDC3AG036050	82.284	0	bhs
Brahy.S01G0401900	TRIDC3BG011480	92.399	0	bhs
Brahy.S01G0398900	TRIDC5AG042130	85.266	0	bhs
HORVU4Hr1G007050	TRIDC4BG006790	85.58	0	hv
Brahy.S01G0156500	TRIDC3BG045650	93.023	0	bhs
Brahy.S01G0329100	TRIDC3AG023990	83.233	0	bhs
Brahy.S01G0122000	TRIDC3BG054040	68.648	0	bhs
Brahy.S01G0303200	TRIDC3AG026820	80.424	0	bhs
HORVU3Hr1G094890	TRIDC3BG069120	97.306	0	hv
HORVU6Hr1G080460	TRIDC6BG058020	93.75	0	hv
Brahy.S01G0042000	TRIDC3AG062100	93.719	0	bhs
Brahy.S01G0023300	TRIDC3BG078800	84.704	0	bhs
Brahy.S01G0414000	TRIDC3BG082670	53.333	0	bhs
HORVU4Hr1G077640	TRIDC4BG051470	94.059	0	hv
Brahy.S01G0060300	TRIDC3BG062830	91.803	0	bhs
Brahy.S01G0024900	TRIDC5AG022110	58.55	0	bhs
Brahy.S01G0304300	TRIDC3AG026770	94.471	0	bhs
Brahy.S01G0339400	TRIDC3AG021830	83.124	0	bhs
HORVU4Hr1G067840	TRIDC4AG008070	98.901	0	hv
Brahy.S08G0201700	TRIDC1AG013590	83.571	0	bhs
HORVU4Hr1G080190	TRIDC4AG055180	93.353	0	hv
Brahy.S01G0250200	TRIDC2AG079340	43.802	0	bhs
HORVU3Hr1G090710	TRIDC3BG064550	98.402	0	hv
Brahy.S08G0176400	TRIDC2AG074950	68.75	0	bhs
HORVU4Hr1G069760	TRIDC4BG012240	55.433	0	hv
Brahy.S01G0187200	TRIDC3AG038820	84.237	0	bhs
Brahy.S01G0439400	TRIDC3BG033200	86.499	0	bhs
Brahy.S01G0073000	TRIDC3BG065190	88.034	0	bhs
Brahy.S01G0197700	TRIDC1BG021680	84.536	0	bhs
Brahy.S01G0422000	TRIDC6BG039540	87.234	0	bhs
Brahy.S01G0305000	TRIDC2BG067890	48.42	0	bhs
Brahy.S01G0192600	TRIDC3AG039520	87.705	0	bhs
HORVU6Hr1G064170	TRIDC6BG044740	96.514	0	hv
HORVU4Hr1G068170	TRIDC4AG007880	98.3	0	hv
Brahy.D02G0116100	TRIDC3BG026920	88.2	0	bhd
Brahy.S01G0354700	TRIDC1BG054080	68.144	0	bhs
Brahy.S01G0356800	TRIDC7BG013210	65.913	0	bhs
Brahy.S01G0313500	TRIDC3AG025880	80.352	0	bhs
HORVU3Hr1G090090	TRIDC3BG063960	95.225	0	hv
Brahy.S01G0064100	TRIDC3BG063600	87.367	0	bhs
Brahy.S08G0004600	TRIDC1BG073390	94.862	0	bhs
Brahy.S01G0434000	TRIDC3AG016700	89.184	0	bhs
Brahy.S01G0224400	TRIDC7BG055850	58.185	0	bhs
Brahy.S01G0026200	TRIDC3AG068280	88.168	0	bhs
Brahy.S01G0091000	TRIDC1AG041440	70	0	bhs
Brahy.S08G0188600	TRIDC3BG021860	90.782	0	bhs
Brahy.D02G0693100	TRIDC3BG052710	74.4	0	bhd
Brahy.S01G0390300	TRIDC3BG015730	89.167	0	bhs
Brahy.S01G0091100	TRIDC6BG044740	64.202	0	bhs
HORVU6Hr1G034250	TRIDC6BG032080	92.471	0	hv
Brahy.S01G0226500	TRIDC2AG051750	84.632	0	bhs
Brahy.S01G0146600	TRIDC4BG024710	88.983	0	bhs
HORVU4Hr1G089820	TRIDC4BG063090	97.381	0	hv
Brahy.S01G0285300	TRIDC2BG008920	91.732	0	bhs
Brahy.S01G0393400	TRIDC1AG062850	50.481	0	bhs
Brahy.S01G0229800	TRIDC1AG064880	51.691	0	bhs
HORVU6Hr1G037330	TRIDC5AG049020	98.033	0	hv
HORVU3Hr1G099950	TRIDC3AG066090	95.349	0	hv
Brahy.S01G0164300	TRIDC3BG046810	82.803	0	bhs
HORVU4Hr1G051080	TRIDC4BG031370	81.303	0	hv
Brahy.S01G0348500	TRIDC7BG037990	70.455	0	bhs
Brahy.S01G0130300	TRIDC3AG046550	69.974	0	bhs
HORVU6Hr1G087810	TRIDC7AG057810	75.227	0	hv
HORVU4Hr1G012440	TRIDC6AG052260	94.966	0	hv
Brahy.S01G0152600	TRIDC3BG049190	82.54	0	bhs
Brahy.S01G0120500	TRIDC3BG054220	92.748	0	bhs
HORVU3Hr1G100990	TRIDC4AG047090	56.061	0	hv
HORVU4Hr1G043490	TRIDC4AG034290	97.363	0	hv
Brahy.S01G0243200	TRIDC3BG036660	77.639	0	bhs
Brahy.S01G0124500	TRIDC3BG053690	89.667	0	bhs
Brahy.S01G0210400	TRIDC3AG035380	92.265	0	bhs
Brahy.S01G0007400	TRIDC5AG073420	61.488	0	bhs
HORVU4Hr1G014960	TRIDC4BG013550	93.194	0	hv
Brahy.S01G0310100	TRIDC3BG029880	89.603	0	bhs
HORVU4Hr1G009150	TRIDC4AG040680	94.444	0	hv
Brahy.S01G0125000	TRIDC3AG047320	87.893	0	bhs
Brahy.S01G0280700	TRIDC3AG028330	89.126	0	bhs
Brahy.S01G0136900	TRIDC1AG048400	73.663	0	bhs
HORVU3Hr1G110320	TRIDC3AG071000	94.423	0	hv
HORVU4Hr1G044200	TRIDC4AG026210	82.832	0	hv
HORVU4Hr1G013170	TRIDC4AG037540	95.71	0	hv
HORVU4Hr1G016340	TRIDC4BG016760	95.908	0	hv
Brahy.S01G0089600	TRIDC3BG059900	91.099	0	bhs
HORVU4Hr1G007020	TRIDC4AG042240	99.577	0	hv
Brahy.S01G0354300	TRIDC3BG023340	73.077	0	bhs
HORVU3Hr1G115180	TRIDC3BG086000	88.889	0	hv
HORVU4Hr1G018990	TRIDC4AG035330	97.889	0	hv
Brahy.S01G0253000	TRIDC3AG029290	93.216	0	bhs
HORVU5Hr1G000320	TRIDC5BG000030	98.479	0	hv
Brahy.S01G0270300	TRIDC7BG047170	69.058	0	bhs
HORVU3Hr1G109010	TRIDC3BG079990	85.396	0	hv
Brahy.S01G0221500	TRIDC3BG038500	84.335	0	bhs
HORVU5Hr1G017930	TRIDC7AG066960	78.767	0	hv
HORVU5Hr1G020510	TRIDC5BG013920	92.208	0	hv
HORVU4Hr1G040660	TRIDC4AG026040	96.875	0	hv
Brahy.S01G0167800	TRIDC7AG019240	92.488	0	bhs
HORVU3Hr1G088350	TRIDC3BG056230	87.5	0	hv
Brahy.S01G0036800	TRIDC3BG071590	77.393	0	bhs
Brahy.S01G0018500	TRIDC3BG080280	71.985	0	bhs
HORVU4Hr1G019910	TRIDC4AG033020	95.678	0	hv
HORVU3Hr1G100420	TRIDC4AG037740	77.379	0	hv
HORVU4Hr1G006870	TRIDC4AG042200	98.073	0	hv
HORVU4Hr1G040140	TRIDC4BG026770	98.204	0	hv
Brahy.S01G0306400	TRIDC4BG031580	68.345	0	bhs
Brahy.S08G0051900	TRIDC1BG059260	72.947	0	bhs
Brahy.S01G0235300	TRIDC3AG032720	76.609	0	bhs
Brahy.S01G0135200	TRIDC7BG060810	57.283	0	bhs
Brahy.S08G0156200	TRIDC3BG009780	74.194	0	bhs
HORVU4Hr1G018150	TRIDC4BG015120	98.127	0	hv
Brahy.S01G0216500	TRIDC3AG034560	85.288	0	bhs
Brahy.S08G0193200	TRIDC3AG015330	82.889	0	bhs
Brahy.S01G0039300	TRIDC3BG070340	97.125	0	bhs
Brahy.D02G0644800	TRIDC3AG036380	91.036	0	bhd
Brahy.S01G0298200	TRIDC3AG027180	89.462	0	bhs
Brahy.S01G0089400	TRIDC2AG031540	53.028	0	bhs
Brahy.S08G0184000	TRIDC3AG020650	48.394	0	bhs
HORVU3Hr1G091150	TRIDC3BG065050	95.342	0	hv
HORVU3Hr1G095490	TRIDC5AG044380	93.062	0	hv
Brahy.S01G0353100	TRIDC3AG019060	92.078	0	bhs
Brahy.S01G0080900	TRIDC3BG061070	95.331	0	bhs
Brahy.D02G0100500	TRIDC3BG030460	90.119	0	bhd
Brahy.S01G0301300	TRIDC3AG024630	84.456	0	bhs
Brahy.S01G0231500	TRIDC3BG037690	90.135	0	bhs
Brahy.D02G0103700	TRIDC4BG054530	79.43	0	bhd
Brahy.S01G0443700	TRIDC3AG030680	81.284	0	bhs
HORVU4Hr1G043920	TRIDC4BG015780	94.246	0	hv
Brahy.S01G0078700	TRIDC1AG040260	87.923	0	bhs
Brahy.S01G0082800	TRIDC3BG060670	80.761	0	bhs
Brahy.S01G0090700	TRIDC3BG059610	89.722	0	bhs
Brahy.D02G0344700	TRIDC1BG044930	86.535	0	bhd
Brahy.S01G0088300	TRIDC3BG060070	85.823	0	bhs
Brahy.S01G0327500	TRIDC3AG024390	95.789	0	bhs
Brahy.S01G0148700	TRIDC6AG029170	60.976	0	bhs
Brahy.S01G0078100	TRIDC3BG061450	60.781	0	bhs
HORVU4Hr1G025140	TRIDC4BG021040	93.711	0	hv
Brahy.S01G0131900	TRIDC3BG052710	74.667	0	bhs
HORVU5Hr1G029010	TRIDC5AG018430	95.62	0	hv
Brahy.S01G0394800	TRIDC3BG013970	80	0	bhs
Brahy.S01G0125100	TRIDC3BG053630	80.769	0	bhs
HORVU4Hr1G014530	TRIDC4BG013100	94.102	0	hv
Brahy.S08G0120600	TRIDC1AG039480	85.714	0	bhs
Brahy.S01G0102500	TRIDC3AG051060	90.411	0	bhs
Brahy.S01G0158900	TRIDC1AG050300	85.954	0	bhs
Brahy.S01G0092500	TRIDC3BG059300	97.455	0	bhs
HORVU3Hr1G112760	TRIDC3BG083970	92.903	0	hv
Brahy.D02G0689600	TRIDC3AG045900	89.231	0	bhd
Brahy.D02G0162600	TRIDC3AG028450	86.113	0	bhd
HORVU6Hr1G077790	TRIDC6BG055590	94.839	0	hv
Brahy.S01G0251100	TRIDC3AG031250	95.17	0	bhs
Brahy.S01G0233300	TRIDC3AG033060	87.948	0	bhs
Brahy.S01G0282900	TRIDC1AG007230	83.463	0	bhs
Brahy.S01G0192500	TRIDC3BG044580	95.826	0	bhs
Brahy.S01G0114500	TRIDC4BG031420	55.011	0	bhs
Brahy.S08G0095400	TRIDC1BG049520	68.613	0	bhs
Brahy.S01G0016900	TRIDC3AG070960	92.247	0	bhs
HORVU6Hr1G027330	TRIDC6AG019110	90.052	0	hv
Brahy.S01G0398500	TRIDC3AG009280	68.6	0	bhs
Brahy.S01G0377600	TRIDC1BG021020	50.588	0	bhs
HORVU4Hr1G050930	TRIDC4BG031280	94.595	0	hv
Brahy.S01G0158100	TRIDC3BG045860	87.065	0	bhs
Brahy.S01G0266600	TRIDC3BG032050	73.191	0	bhs
Brahy.S01G0136200	TRIDC3BG051780	84.327	0	bhs
HORVU4Hr1G052330	TRIDC2BG014120	87.798	0	hv
HORVU4Hr1G033300	TRIDC4AG027180	96.502	0	hv
Brahy.S01G0445000	TRIDC3AG030820	97.744	0	bhs
Brahy.S08G0001600	TRIDC1AG065360	78.629	0	bhs
Brahy.S08G0115200	TRIDC3BG061190	52.156	0	bhs
Brahy.S01G0022500	TRIDC5BG069840	65.611	0	bhs
Brahy.S08G0242400	TRIDC1BG007280	85.433	0	bhs
Brahy.S01G0266900	TRIDC3AG028790	66.057	0	bhs
Brahy.S01G0355600	TRIDC3BG023440	85.681	0	bhs
HORVU4Hr1G051070	TRIDC2AG012290	64.608	0	hv
Brahy.S01G0104500	TRIDC3BG057100	88.664	0	bhs
Brahy.S01G0345600	TRIDC1AG018700	46.154	0	bhs
Brahy.S08G0125100	TRIDC1BG044130	92.647	0	bhs
HORVU4Hr1G058350	TRIDC4AG013950	84.211	0	hv
Brahy.S01G0289900	TRIDC2BG016080	58.302	0	bhs
Brahy.S01G0231000	TRIDC3AG033450	93.164	0	bhs
Brahy.S01G0313700	TRIDC2BG086780	92.651	0	bhs
HORVU6Hr1G022590	TRIDC6BG021970	85.445	0	hv
Brahy.S01G0050000	TRIDC3AG070840	90.022	0	bhs
HORVU4Hr1G049830	TRIDC4BG030700	95.811	0	hv
Brahy.S01G0189400	TRIDC6BG005240	81.944	0	bhs
HORVU4Hr1G021700	TRIDC5AG021480	74.795	0	hv
HORVU4Hr1G008120	TRIDC4BG007670	96.321	0	hv
Brahy.S01G0414300	TRIDC3AG004230	53.635	0	bhs
HORVU4Hr1G014630	TRIDC4AG036440	92.746	0	hv
Brahy.D02G0490300	TRIDC1AG010960	75.367	0	bhd
HORVU4Hr1G011160	TRIDC4BG010310	99.839	0	hv
HORVU4Hr1G088470	TRIDC4BG062020	94.602	0	hv
HORVU4Hr1G018330	TRIDC4BG015030	98.774	0	hv
HORVU6Hr1G094400	TRIDC6BG071570	96.324	0	hv
HORVU3Hr1G089980	TRIDC3BG063920	89.831	0	hv
Brahy.D02G0074900	TRIDC7BG042090	61.454	0	bhd
HORVU4Hr1G011110	TRIDC4AG039020	96.078	0	hv
HORVU6Hr1G024710	TRIDC6AG017370	97.862	0	hv
Brahy.S08G0082300	TRIDC2BG027390	70.095	0	bhs
HORVU4Hr1G050580	TRIDC4AG018820	93.452	0	hv
Brahy.S01G0241600	TRIDC1AG063570	63.138	0	bhs
HORVU4Hr1G051010	TRIDC4BG031350	95.382	0	hv
HORVU3Hr1G104360	TRIDC3AG067200	99.083	0	hv
HORVU6Hr1G033360	TRIDC6AG022420	86.207	0	hv
Brahy.S08G0118500	TRIDC1AG039900	78.466	0	bhs
Brahy.D02G0251100	TRIDC1BG061360	80.974	0	bhd
Brahy.S01G0006500	TRIDC2BG001720	61.565	0	bhs
Brahy.S01G0056300	TRIDC3BG066060	79.051	0	bhs
Brahy.S01G0160000	TRIDC3BG046160	91.047	0	bhs
Brahy.S01G0372600	TRIDC3BG017830	85.347	0	bhs
HORVU6Hr1G039690	TRIDC6BG033270	89.434	0	hv
Brahy.S01G0337800	TRIDC3BG056410	80.882	0	bhs
HORVU6Hr1G049190	TRIDC4AG024080	96.296	0	hv
Brahy.S08G0058600	TRIDC2BG014570	73.204	0	bhs
Brahy.S01G0211700	TRIDC3BG039500	85.786	0	bhs
Brahy.S01G0114300	TRIDC1AG045260	72.505	0	bhs
Brahy.S01G0365200	TRIDC3AG017010	87.04	0	bhs
HORVU6Hr1G064770	TRIDC6BG045940	91.413	0	hv
HORVU6Hr1G068550	TRIDC6BG048380	96.075	0	hv
Brahy.S01G0002300	TRIDC3BG087720	88.342	0	bhs
Brahy.S01G0336200	TRIDC3BG026610	72.482	0	bhs
Brahy.S01G0101900	TRIDC4AG013880	76.303	0	bhs
HORVU3Hr1G114240	TRIDC3BG085610	92.061	0	hv
HORVU4Hr1G034400	TRIDC4BG026030	96.154	0	hv
HORVU5Hr1G020200	TRIDC5BG013610	94.64	0	hv
Brahy.S01G0323100	TRIDC3AG024720	68.293	0	bhs
Brahy.S01G0247600	TRIDC6AG037270	69.399	0	bhs
Brahy.S08G0252700	TRIDC1BG012850	86.018	0	bhs
Brahy.S01G0352600	TRIDC3AG019090	66.272	0	bhs
HORVU4Hr1G056630	TRIDC4AG014920	84.794	0	hv
Brahy.S01G0213600	TRIDC3BG039290	83.686	0	bhs
Brahy.S08G0030000	TRIDC1BG065570	85.194	0	bhs
HORVU4Hr1G078920	TRIDC4AG055850	88.061	0	hv
Brahy.D02G0800200	TRIDC3BG072040	79.326	0	bhd
HORVU4Hr1G021240	TRIDC4BG017930	96.257	0	hv
Brahy.D02G0401800	TRIDC1AG033750	84.829	0	bhd
HORVU4Hr1G085740	TRIDC4BG059090	91.579	0	hv
