file	product	piN	piS	pin/pis
temp_vcf4_SM_ES11.vcf	Brast10G011800.v0.1.stacei	0.000929866	0.00113915	0.816280719
temp_vcf4_SM_ES11.vcf	Brast10G015400.v0.1.stacei	0.000982025	0.000399904	2.455650841
temp_vcf4_SM_ES11.vcf	Brast10G023800.v0.1.stacei	0.000509356	0.001012924	0.502857235
temp_vcf4_SM_ES11.vcf	Brast10G024200.v0.1.stacei	0.004535853	0.006288281	0.721318455
temp_vcf4_SM_ES11.vcf	Brast10G027900.v0.1.stacei	0.000266474	0.000296669	0.898218038
temp_vcf4_SM_ES11.vcf	Brast10G030300.v0.1.stacei	8.67E-05	0.000987706	0.087805315
temp_vcf4_SM_ES11.vcf	Brast10G035900.v0.1.stacei	0.00058534	0.005187675	0.112832729
temp_vcf4_SM_ES11.vcf	Brast10G038500.v0.1.stacei	0.000504764	0.000317988	1.587370631
temp_vcf4_SM_ES11.vcf	Brast10G038800.v0.1.stacei	4.45E-05	0.000786623	0.056569013
temp_vcf4_SM_ES11.vcf	Brast10G038900.v0.1.stacei	0.000299727	0.000200764	1.492932434
temp_vcf4_SM_ES11.vcf	Brast10G045200.v0.1.stacei	0.00160872	0.002427766	0.662633732
temp_vcf4_SM_ES11.vcf	Brast10G057000.v0.1.stacei	0.000377169	0.000544689	0.692448087
temp_vcf4_SM_ES11.vcf	Brast10G057100.v0.1.stacei	0.000902206	0.001427908	0.631837689
temp_vcf4_SM_ES11.vcf	Brast10G060700.v0.1.stacei	0.001218277	0.001081231	1.126749778
temp_vcf4_SM_ES11.vcf	Brast10G062700.v0.1.stacei	0.002560304	0.000232799	10.99793612
temp_vcf4_SM_ES11.vcf	Brast10G066700.v0.1.stacei	0.00029138	0.000736498	0.3956293
temp_vcf4_SM_ES11.vcf	Brast10G066900.v0.1.stacei	0.0004043	0.000486106	0.831711362
temp_vcf4_SM_ES11.vcf	Brast10G072600.v0.1.stacei	0.000224409	0.000918169	0.24440979
temp_vcf4_SM_ES11.vcf	Brast10G089000.v0.1.stacei	0.001473271	0.001220543	1.207061928
temp_vcf4_SM_ES11.vcf	Brast10G090800.v0.1.stacei	0.000187244	0.000494616	0.378564433
temp_vcf4_SM_ES11.vcf	Brast10G094000.v0.1.stacei	0.004437628	0.00228408	1.942850958
temp_vcf4_SM_ES11.vcf	Brast10G098400.v0.1.stacei	0.000665613	0.001056193	0.630199939
temp_vcf4_SM_ES11.vcf	Brast10G122000.v0.1.stacei	0.001487447	0.001755798	0.847162953
temp_vcf4_SM_ES11.vcf	Brast10G122100.v0.1.stacei	0.002274666	0.004318181	0.526764956
temp_vcf4_SM_ES11.vcf	Brast10G122200.v0.1.stacei	0.00108259	0.00044382	2.439252458
temp_vcf4_SM_ES11.vcf	Brast10G136100.v0.1.stacei	0.000496808	0.000327517	1.516891472
temp_vcf4_SM_ES11.vcf	Brast10G139100.v0.1.stacei	0.00024078	0.002348341	0.102532064
temp_vcf4_SM_ES11.vcf	Brast10G148100.v0.1.stacei	0.000457352	0.000183312	2.494934486
temp_vcf4_SM_ES11.vcf	Brast10G156800.v0.1.stacei	1.70E-05	0.000198917	0.085688497
temp_vcf4_SM_ES11.vcf	Brast10G162100.v0.1.stacei	0.001232097	0.001340811	0.918918916
temp_vcf4_SM_ES11.vcf	Brast10G170300.v0.1.stacei	0.00057953	0.000785093	0.738166843
temp_vcf4_SM_ES11.vcf	Brast10G178700.v0.1.stacei	0.000160961	0.000520183	0.309431065
temp_vcf4_SM_ES11.vcf	Brast10G178900.v0.1.stacei	0.000109698	0.001245222	0.088095267
temp_vcf4_SM_ES11.vcf	Brast10G179000.v0.1.stacei	0.000169833	0.000894509	0.189861521
temp_vcf4_SM_ES11.vcf	Brast10G180100.v0.1.stacei	0.000697514	0.000539804	1.292162593
temp_vcf4_SM_ES11.vcf	Brast10G184800.v0.1.stacei	0.000588504	0.001025775	0.57371619
temp_vcf4_SM_ES11.vcf	Brast10G195900.v0.1.stacei	0.001130943	0.00295604	0.382587311
temp_vcf4_SM_ES13.vcf	Brast10G023800.v0.1.stacei	0.000152957	7.72E-05	1.981145487
temp_vcf4_SM_ES13.vcf	Brast10G027900.v0.1.stacei	1.32E-05	6.35E-05	0.207723642
temp_vcf4_SM_ES13.vcf	Brast10G031600.v0.1.stacei	0.000919907	0.002705009	0.340075405
temp_vcf4_SM_ES13.vcf	Brast10G054400.v0.1.stacei	0.000235325	0.000169143	1.391276901
temp_vcf4_SM_ES13.vcf	Brast10G062800.v0.1.stacei	0.000226731	0.001545017	0.146749683
temp_vcf4_SM_ES13.vcf	Brast10G066700.v0.1.stacei	0.001190387	0.003621071	0.328738828
temp_vcf4_SM_ES13.vcf	Brast10G162300.v0.1.stacei	0.002215983	0.044704709	0.049569335
temp_vcf4_SM_ES14.vcf	Brast10G023700.v0.1.stacei	0.003157286	0.00548636	0.575479117
temp_vcf4_SM_ES14.vcf	Brast10G038900.v0.1.stacei	0.000999278	0.000771635	1.295013824
temp_vcf4_SM_ES14.vcf	Brast10G043300.v0.1.stacei	0.001174418	0.000670073	1.752671933
temp_vcf4_SM_ES14.vcf	Brast10G062800.v0.1.stacei	5.98E-05	8.19E-05	0.729887422
temp_vcf4_SM_ES14.vcf	Brast10G094000.v0.1.stacei	0.000374231	0.000187129	1.999858008
temp_vcf4_SM_ES14.vcf	Brast10G122200.v0.1.stacei	0.000144095	0.000441765	0.326180327
temp_vcf4_SM_ES14.vcf	Brast10G133100.v0.1.stacei	0.005182342	0.006702094	0.773242272
temp_vcf4_SM_ES14.vcf	Brast10G144000.v0.1.stacei	1.42E-05	4.51E-05	0.313886428
temp_vcf4_SM_ES14.vcf	Brast10G149800.v0.1.stacei	0.001625392	0.002006724	0.809973
temp_vcf4_SM_ES14.vcf	Brast10G155400.v0.1.stacei	0.001040533	0.001220962	0.852223671
temp_vcf4_SM_ES14.vcf	Brast10G156700.v0.1.stacei	0.003118408	0.005380818	0.579541664
temp_vcf4_SM_ES14.vcf	Brast10G156800.v0.1.stacei	0.000529414	8.88E-05	5.96292119
temp_vcf4_SM_ES14.vcf	Brast10G175200.v0.1.stacei	0.001544448	0.001044044	1.479293745
temp_vcf4_SM_ES14.vcf	Brast10G180100.v0.1.stacei	0.00018231	0.000591926	0.307993935
temp_vcf4_SM_ES14.vcf	Brast10G182100.v0.1.stacei	8.37E-05	0.0024035	0.034817486
temp_vcf4_SM_ES14.vcf	Brast10G184800.v0.1.stacei	0.001415981	0.003957283	0.357816604
temp_vcf4_SM_ES14.vcf	Brast10G197200.v0.1.stacei	0.000942687	0.003837943	0.245623118
temp_vcf4_SM_ES19.vcf	Brast10G030300.v0.1.stacei	0.010194337	0.01810265	0.56314059
temp_vcf4_SM_ES19.vcf	Brast10G138300.v0.1.stacei	0.001820037	0.005614256	0.324181345
temp_vcf4_SM_ES19.vcf	Brast10G165800.v0.1.stacei	0.00010944	0.001085678	0.100803282
temp_vcf4_SM_ES19.vcf	Brast10G184800.v0.1.stacei	0.00777434	0.018375217	0.423088327
temp_vcf4_SM_ES19.vcf	Brast10G194900.v0.1.stacei	3.79E-05	5.85E-05	0.647659355
temp_vcf4_SM_ES19.vcf	Brast10G197200.v0.1.stacei	0.004228431	0.01181787	0.357799793
temp_vcf4_SM_ES19.vcf	Brast10G197300.v0.1.stacei	0.005153418	0.014076733	0.366094772
temp_vcf4_SM_ES1.vcf	Brast10G031800.v0.1.stacei	0.001941642	0.003332233	0.582684941
temp_vcf4_SM_ES1.vcf	Brast10G070300.v0.1.stacei	4.12E-05	0.000125995	0.32676209
temp_vcf4_SM_ES1.vcf	Brast10G090800.v0.1.stacei	0.002056704	0.002610589	0.787831206
temp_vcf4_SM_ES1.vcf	Brast10G099400.v0.1.stacei	0.001970781	0.003030074	0.650406828
temp_vcf4_SM_ES1.vcf	Brast10G099800.v0.1.stacei	0.000725039	0.000279631	2.592843198
temp_vcf4_SM_ES1.vcf	Brast10G126200.v0.1.stacei	6.96E-05	0.000185661	0.374988687
temp_vcf4_SM_ES1.vcf	Brast10G133100.v0.1.stacei	0.000409078	0.00060816	0.672648214
temp_vcf4_SM_ES1.vcf	Brast10G178900.v0.1.stacei	0.001094871	0.002573541	0.425433683
temp_vcf4_SM_ES1.vcf	Brast10G184800.v0.1.stacei	0.000977133	0.000801519	1.219101531
temp_vcf4_SM_ES1.vcf	Brast10G194900.v0.1.stacei	0.002406014	0.004202726	0.572488789
temp_vcf4_SM_ES21.vcf	Brast10G031800.v0.1.stacei	0.001459343	0.004458334	0.327329117
temp_vcf4_SM_ES21.vcf	Brast10G043400.v0.1.stacei	0.000426303	0.00130166	0.327507194
temp_vcf4_SM_ES21.vcf	Brast10G090800.v0.1.stacei	0.001247386	0.001810471	0.688984339
temp_vcf4_SM_ES21.vcf	Brast10G099400.v0.1.stacei	0.000863167	0.002197778	0.392745414
temp_vcf4_SM_ES21.vcf	Brast10G099800.v0.1.stacei	0.000869218	0.002092048	0.415486932
temp_vcf4_SM_ES21.vcf	Brast10G133100.v0.1.stacei	0.000400303	0.00065241	0.613576002
temp_vcf4_SM_ES21.vcf	Brast10G155400.v0.1.stacei	1.58E-05	4.67E-05	0.33808419
temp_vcf4_SM_ES21.vcf	Brast10G178900.v0.1.stacei	0.001138536	0.002325206	0.48964969
temp_vcf4_SM_ES21.vcf	Brast10G194900.v0.1.stacei	0.003656687	0.003674724	0.99509147
temp_vcf4_SM_ES11.vcf	Brast09G009300.v0.1.stacei	0.00044399	0.000924964	0.480008255
temp_vcf4_SM_ES11.vcf	Brast09G021300.v0.1.stacei	0.001105146	0.005386562	0.205167287
temp_vcf4_SM_ES11.vcf	Brast09G021900.v0.1.stacei	0.00081775	0.001259357	0.649339355
temp_vcf4_SM_ES11.vcf	Brast09G026800.v0.1.stacei	0.002620007	0.00292035	0.897155175
temp_vcf4_SM_ES11.vcf	Brast09G026900.v0.1.stacei	0.000645409	0.004408058	0.146415827
temp_vcf4_SM_ES11.vcf	Brast09G027500.v0.1.stacei	0.001320506	0.001565118	0.843709716
temp_vcf4_SM_ES11.vcf	Brast09G028200.v0.1.stacei	0.000744357	0.000581364	1.280362203
temp_vcf4_SM_ES11.vcf	Brast09G032900.v0.1.stacei	0.003242608	0.005131374	0.63191805
temp_vcf4_SM_ES11.vcf	Brast09G035700.v0.1.stacei	0.000346745	0.000515829	0.672208548
temp_vcf4_SM_ES11.vcf	Brast09G039800.v0.1.stacei	0.001950147	0.004467049	0.436562754
temp_vcf4_SM_ES11.vcf	Brast09G040100.v0.1.stacei	3.91E-05	0.000182519	0.214302485
temp_vcf4_SM_ES11.vcf	Brast09G043000.v0.1.stacei	0.000277414	0.001876635	0.147825004
temp_vcf4_SM_ES11.vcf	Brast09G054300.v0.1.stacei	0.001275879	0.002243635	0.568665963
temp_vcf4_SM_ES11.vcf	Brast09G085500.v0.1.stacei	0.000115577	0.003903912	0.029605422
temp_vcf4_SM_ES11.vcf	Brast09G108300.v0.1.stacei	0.00160868	0.001487925	1.081156206
temp_vcf4_SM_ES11.vcf	Brast09G112100.v0.1.stacei	0.000567919	0.000632266	0.898229161
temp_vcf4_SM_ES11.vcf	Brast09G198400.v0.1.stacei	0.000411091	0.001589794	0.258581307
temp_vcf4_SM_ES11.vcf	Brast09G222800.v0.1.stacei	0.000349903	0.00274775	0.127341755
temp_vcf4_SM_ES11.vcf	Brast09G223600.v0.1.stacei	0.001659067	0.002074194	0.799861136
temp_vcf4_SM_ES11.vcf	Brast09G235500.v0.1.stacei	0.004265627	0.008817384	0.48377468
temp_vcf4_SM_ES11.vcf	Brast09G236500.v0.1.stacei	0.000152972	0.000289143	0.529055296
temp_vcf4_SM_ES11.vcf	Brast09G241900.v0.1.stacei	0.002681533	0.002172625	1.234236539
temp_vcf4_SM_ES11.vcf	Brast09G246500.v0.1.stacei	0.000734092	0.000631669	1.162146994
temp_vcf4_SM_ES11.vcf	Brast09G248700.v0.1.stacei	0.000461055	0.000392898	1.173473294
temp_vcf4_SM_ES11.vcf	Brast09G252400.v0.1.stacei	0.000150203	0.000483468	0.310678604
temp_vcf4_SM_ES11.vcf	Brast09G253500.v0.1.stacei	0.000174325	0.000224263	0.777323348
temp_vcf4_SM_ES11.vcf	Brast09G269900.v0.1.stacei	0.000843088	0.002020235	0.417322017
temp_vcf4_SM_ES13.vcf	Brast09G019600.v0.1.stacei	0.001621437	0.002196229	0.738282335
temp_vcf4_SM_ES13.vcf	Brast09G027500.v0.1.stacei	3.98E-05	3.85E-05	1.031640051
temp_vcf4_SM_ES13.vcf	Brast09G028200.v0.1.stacei	0.000490429	0.000493051	0.994680883
temp_vcf4_SM_ES13.vcf	Brast09G048300.v0.1.stacei	0.000120277	0.000376145	0.319763055
temp_vcf4_SM_ES13.vcf	Brast09G054300.v0.1.stacei	0.001075333	0.002039827	0.527168651
temp_vcf4_SM_ES13.vcf	Brast09G056300.v0.1.stacei	0.000154408	0.000266618	0.579135298
temp_vcf4_SM_ES13.vcf	Brast09G069500.v0.1.stacei	0.003248522	0.004705127	0.690421773
temp_vcf4_SM_ES13.vcf	Brast09G112800.v0.1.stacei	0.002649622	0.003000348	0.883104688
temp_vcf4_SM_ES13.vcf	Brast09G118100.v0.1.stacei	0.000182598	0.001193644	0.152975152
temp_vcf4_SM_ES13.vcf	Brast09G129500.v0.1.stacei	0.001377529	0.002351069	0.585915784
temp_vcf4_SM_ES13.vcf	Brast09G171500.v0.1.stacei	0.001046332	0.000653413	1.601331519
temp_vcf4_SM_ES13.vcf	Brast09G172800.v0.1.stacei	0.000105935	0.001140897	0.092852342
temp_vcf4_SM_ES13.vcf	Brast09G182800.v0.1.stacei	0.002564924	0.00190397	1.347144654
temp_vcf4_SM_ES13.vcf	Brast09G235500.v0.1.stacei	0.000248373	0.000804411	0.308764301
temp_vcf4_SM_ES14.vcf	Brast09G054300.v0.1.stacei	0.000669613	0.000638556	1.048636531
temp_vcf4_SM_ES14.vcf	Brast09G062900.v0.1.stacei	0.000784916	0.002544134	0.308519969
temp_vcf4_SM_ES14.vcf	Brast09G067000.v0.1.stacei	0.008669806	0.00512428	1.691907315
temp_vcf4_SM_ES14.vcf	Brast09G088000.v0.1.stacei	0.000426562	0.001430497	0.298191214
temp_vcf4_SM_ES14.vcf	Brast09G114200.v0.1.stacei	0.001576321	0.001004257	1.569639477
temp_vcf4_SM_ES14.vcf	Brast09G118100.v0.1.stacei	0.003348475	0.004294987	0.779624068
temp_vcf4_SM_ES14.vcf	Brast09G139000.v0.1.stacei	0.009301361	0.009435867	0.985745268
temp_vcf4_SM_ES14.vcf	Brast09G139900.v0.1.stacei	0.000209493	0.001370619	0.152845844
temp_vcf4_SM_ES14.vcf	Brast09G142300.v0.1.stacei	0.000842523	0.000240021	3.51020216
temp_vcf4_SM_ES14.vcf	Brast09G144300.v0.1.stacei	0.000344249	0.005649152	0.060938117
temp_vcf4_SM_ES14.vcf	Brast09G144400.v0.1.stacei	0.00154845	0.00176598	0.876821607
temp_vcf4_SM_ES14.vcf	Brast09G147000.v0.1.stacei	0.001412065	0.00328251	0.430178379
temp_vcf4_SM_ES14.vcf	Brast09G149500.v0.1.stacei	0.000662678	0.002041885	0.324542462
temp_vcf4_SM_ES14.vcf	Brast09G155800.v0.1.stacei	0.00566415	0.0105662	0.536063157
temp_vcf4_SM_ES14.vcf	Brast09G157100.v0.1.stacei	0.001670092	0.001153721	1.447570539
temp_vcf4_SM_ES14.vcf	Brast09G158700.v0.1.stacei	0.001072637	0.001169733	0.916992806
temp_vcf4_SM_ES14.vcf	Brast09G159500.v0.1.stacei	0.002962723	0.002302002	1.287020114
temp_vcf4_SM_ES14.vcf	Brast09G159600.v0.1.stacei	0.000490712	0.001705362	0.287746575
temp_vcf4_SM_ES14.vcf	Brast09G170000.v0.1.stacei	0.000326145	0.00017282	1.887199288
temp_vcf4_SM_ES14.vcf	Brast09G170600.v0.1.stacei	0.009989683	0.006678779	1.495734931
temp_vcf4_SM_ES14.vcf	Brast09G173000.v0.1.stacei	0.00066928	0.000665892	1.005088086
temp_vcf4_SM_ES14.vcf	Brast09G184800.v0.1.stacei	0.000384557	0.000729338	0.527268422
temp_vcf4_SM_ES14.vcf	Brast09G194600.v0.1.stacei	0.002242148	0.001950503	1.149522988
temp_vcf4_SM_ES14.vcf	Brast09G204900.v0.1.stacei	0.002068885	0.001085021	1.906769206
temp_vcf4_SM_ES14.vcf	Brast09G214100.v0.1.stacei	0.001197435	0.001465624	0.817013682
temp_vcf4_SM_ES14.vcf	Brast09G218800.v0.1.stacei	0.002506692	0.00344333	0.727984801
temp_vcf4_SM_ES14.vcf	Brast09G221700.v0.1.stacei	0.001113995	0.005416681	0.205660026
temp_vcf4_SM_ES14.vcf	Brast09G223600.v0.1.stacei	0.000863008	0.001644795	0.524690457
temp_vcf4_SM_ES14.vcf	Brast09G224400.v0.1.stacei	0.002260405	0.005842691	0.386877366
temp_vcf4_SM_ES14.vcf	Brast09G243100.v0.1.stacei	0.003766695	0.004731439	0.79609922
temp_vcf4_SM_ES14.vcf	Brast09G249800.v0.1.stacei	0.000986424	0.001898306	0.51963382
temp_vcf4_SM_ES14.vcf	Brast09G259500.v0.1.stacei	0.01183684	0.015515825	0.762888184
temp_vcf4_SM_ES14.vcf	Brast09G268800.v0.1.stacei	0.000276759	0.000402291	0.687957719
temp_vcf4_SM_ES19.vcf	Brast09G026800.v0.1.stacei	0.00068164	0.00091338	0.746283111
temp_vcf4_SM_ES19.vcf	Brast09G026900.v0.1.stacei	0.001417802	0.00065009	2.180930343
temp_vcf4_SM_ES19.vcf	Brast09G062900.v0.1.stacei	0.000765496	0.00665405	0.115042154
temp_vcf4_SM_ES19.vcf	Brast09G065500.v0.1.stacei	0.001472756	0.006235254	0.236198307
temp_vcf4_SM_ES19.vcf	Brast09G066400.v0.1.stacei	0.000109637	0.000314037	0.34912255
temp_vcf4_SM_ES19.vcf	Brast09G089300.v0.1.stacei	0.000157959	0.001386837	0.113899053
temp_vcf4_SM_ES19.vcf	Brast09G093600.v0.1.stacei	0.000833914	0.002091602	0.398696451
temp_vcf4_SM_ES19.vcf	Brast09G102000.v0.1.stacei	0.00208405	0.003720391	0.560169633
temp_vcf4_SM_ES19.vcf	Brast09G112800.v0.1.stacei	0.012205866	0.008782934	1.389725318
temp_vcf4_SM_ES19.vcf	Brast09G116700.v0.1.stacei	0.007131674	0.013536938	0.526830691
temp_vcf4_SM_ES19.vcf	Brast09G127700.v0.1.stacei	0.001799914	0.002642954	0.681023504
temp_vcf4_SM_ES19.vcf	Brast09G134700.v0.1.stacei	0.000903411	0.001950698	0.463121734
temp_vcf4_SM_ES19.vcf	Brast09G137100.v0.1.stacei	0.002091502	0.002872799	0.728036314
temp_vcf4_SM_ES19.vcf	Brast09G139200.v0.1.stacei	0.000543694	0.001110638	0.489533559
temp_vcf4_SM_ES19.vcf	Brast09G139900.v0.1.stacei	0.00039457	0.001517106	0.260080663
temp_vcf4_SM_ES19.vcf	Brast09G142200.v0.1.stacei	0.000697953	0.004220868	0.165357633
temp_vcf4_SM_ES19.vcf	Brast09G145600.v0.1.stacei	0.005605459	0.004315858	1.298805209
temp_vcf4_SM_ES19.vcf	Brast09G147200.v0.1.stacei	0.000833788	0.001852236	0.450152319
temp_vcf4_SM_ES19.vcf	Brast09G147900.v0.1.stacei	0.006125061	0.006342026	0.965789416
temp_vcf4_SM_ES19.vcf	Brast09G154800.v0.1.stacei	0.000214363	0.001173393	0.182686276
temp_vcf4_SM_ES19.vcf	Brast09G155800.v0.1.stacei	0.003555999	0.00573749	0.619782979
temp_vcf4_SM_ES19.vcf	Brast09G168300.v0.1.stacei	0.000852892	0.002157055	0.3953964
temp_vcf4_SM_ES19.vcf	Brast09G173700.v0.1.stacei	0.000125069	0.000860042	0.145422407
temp_vcf4_SM_ES19.vcf	Brast09G181200.v0.1.stacei	0.002569557	0.005636614	0.455868846
temp_vcf4_SM_ES19.vcf	Brast09G185500.v0.1.stacei	0.005055711	0.022388156	0.225820773
temp_vcf4_SM_ES19.vcf	Brast09G187300.v0.1.stacei	1.46E-05	7.06E-05	0.206553312
temp_vcf4_SM_ES19.vcf	Brast09G218800.v0.1.stacei	0.001241488	0.000814583	1.524077669
temp_vcf4_SM_ES19.vcf	Brast09G229800.v0.1.stacei	3.80E-05	3.54E-05	1.073508874
temp_vcf4_SM_ES19.vcf	Brast09G233600.v0.1.stacei	0.002842282	0.004002622	0.710105086
temp_vcf4_SM_ES19.vcf	Brast09G241900.v0.1.stacei	0.000174893	7.70E-05	2.271073323
temp_vcf4_SM_ES19.vcf	Brast09G258400.v0.1.stacei	0.000125218	0.000173665	0.721030247
temp_vcf4_SM_ES1.vcf	Brast09G005900.v0.1.stacei	0.008065111	0.008892704	0.906935676
temp_vcf4_SM_ES1.vcf	Brast09G118100.v0.1.stacei	0.000491522	0.003418956	0.143763689
temp_vcf4_SM_ES1.vcf	Brast09G121700.v0.1.stacei	0.002988541	0.004751094	0.629021586
temp_vcf4_SM_ES1.vcf	Brast09G131300.v0.1.stacei	0.000764402	0.000171325	4.461704519
temp_vcf4_SM_ES1.vcf	Brast09G142200.v0.1.stacei	4.00E-05	0.000653507	0.061239776
temp_vcf4_SM_ES1.vcf	Brast09G144400.v0.1.stacei	0.001449225	0.003030144	0.478269415
temp_vcf4_SM_ES1.vcf	Brast09G172800.v0.1.stacei	0.000797866	0.001405404	0.567712666
temp_vcf4_SM_ES1.vcf	Brast09G175900.v0.1.stacei	0.000497294	0.001352102	0.367792938
temp_vcf4_SM_ES21.vcf	Brast09G005900.v0.1.stacei	0.010376192	0.010193485	1.01792393
temp_vcf4_SM_ES21.vcf	Brast09G118100.v0.1.stacei	0.000735375	0.000672385	1.093681475
temp_vcf4_SM_ES21.vcf	Brast09G121400.v0.1.stacei	0.000719279	0.001978971	0.363461118
temp_vcf4_SM_ES21.vcf	Brast09G121700.v0.1.stacei	0.004082356	0.010270568	0.397481003
temp_vcf4_SM_ES21.vcf	Brast09G125200.v0.1.stacei	0.003576853	0.002831152	1.263391387
temp_vcf4_SM_ES21.vcf	Brast09G144400.v0.1.stacei	0.000185984	0.001149232	0.161833269
temp_vcf4_SM_ES21.vcf	Brast09G147900.v0.1.stacei	6.08E-05	4.90E-05	1.239681377
temp_vcf4_SM_ES21.vcf	Brast09G172800.v0.1.stacei	0.000618846	0.000746054	0.82949247
temp_vcf4_SM_ES21.vcf	Brast09G175900.v0.1.stacei	0.000442656	0.001921594	0.230358697
temp_vcf4_SM_ES21.vcf	Brast09G209200.v0.1.stacei	1.88E-05	3.96E-05	0.476222115
temp_vcf4_SM_ES21.vcf	Brast09G228100.v0.1.stacei	0.000370354	0.001241643	0.298277238
temp_vcf4_SM_ES11.vcf	Brast06G002100.v0.1.stacei	0.000275118	0.001130163	0.24343196
temp_vcf4_SM_ES11.vcf	Brast06G007200.v0.1.stacei	0.000503675	0.000351817	1.431636739
temp_vcf4_SM_ES11.vcf	Brast06G009300.v0.1.stacei	0.000323308	0.000488243	0.662187188
temp_vcf4_SM_ES11.vcf	Brast06G012300.v0.1.stacei	0.000561026	0.000561067	0.999925721
temp_vcf4_SM_ES11.vcf	Brast06G012700.v0.1.stacei	0.000702155	0.000912384	0.769582646
temp_vcf4_SM_ES11.vcf	Brast06G012800.v0.1.stacei	0.003834772	0.00200016	1.917232347
temp_vcf4_SM_ES11.vcf	Brast06G033000.v0.1.stacei	0.000276469	0.000618441	0.447042707
temp_vcf4_SM_ES11.vcf	Brast06G036000.v0.1.stacei	0.000726395	0.002458728	0.29543526
temp_vcf4_SM_ES11.vcf	Brast06G041700.v0.1.stacei	0.000455076	0.001233169	0.369029242
temp_vcf4_SM_ES11.vcf	Brast06G052100.v0.1.stacei	0.001760437	0.001316819	1.336885843
temp_vcf4_SM_ES11.vcf	Brast06G053000.v0.1.stacei	0.003104724	0.001647606	1.884385419
temp_vcf4_SM_ES11.vcf	Brast06G055600.v0.1.stacei	0.000958843	0.00060633	1.581388559
temp_vcf4_SM_ES11.vcf	Brast06G060700.v0.1.stacei	0.000315017	0.000822454	0.383020718
temp_vcf4_SM_ES11.vcf	Brast06G060800.v0.1.stacei	0.003448459	0.007459472	0.462292617
temp_vcf4_SM_ES11.vcf	Brast06G063300.v0.1.stacei	0.000639069	0.000663593	0.963044366
temp_vcf4_SM_ES11.vcf	Brast06G064200.v0.1.stacei	0.000867903	0.001299977	0.667629843
temp_vcf4_SM_ES11.vcf	Brast06G067900.v0.1.stacei	0.000726682	0.000496165	1.464598172
temp_vcf4_SM_ES11.vcf	Brast06G070000.v0.1.stacei	0.000151758	0.000594941	0.255081072
temp_vcf4_SM_ES11.vcf	Brast06G070300.v0.1.stacei	0.000488285	0.002404574	0.20306487
temp_vcf4_SM_ES11.vcf	Brast06G073300.v0.1.stacei	0.000276237	0.001713924	0.161172421
temp_vcf4_SM_ES11.vcf	Brast06G076500.v0.1.stacei	0.001484388	0.00134492	1.103699909
temp_vcf4_SM_ES11.vcf	Brast06G093000.v0.1.stacei	0.000545142	0.001675857	0.325291385
temp_vcf4_SM_ES11.vcf	Brast06G103600.v0.1.stacei	0.000335008	0.000418524	0.800450301
temp_vcf4_SM_ES11.vcf	Brast06G183000.v0.1.stacei	0.000333199	0.00053927	0.617869689
temp_vcf4_SM_ES11.vcf	Brast06G226800.v0.1.stacei	0.001107491	0.001206344	0.918056193
temp_vcf4_SM_ES11.vcf	Brast06G227200.v0.1.stacei	0.005955711	0.006231415	0.955755801
temp_vcf4_SM_ES11.vcf	Brast06G227800.v0.1.stacei	0.000453765	0.000664057	0.683322284
temp_vcf4_SM_ES11.vcf	Brast06G228400.v0.1.stacei	0.000110831	0.000311494	0.355805114
temp_vcf4_SM_ES11.vcf	Brast06G242400.v0.1.stacei	0.001074817	0.000679032	1.582867017
temp_vcf4_SM_ES11.vcf	Brast06G245900.v0.1.stacei	9.88E-05	0.000186389	0.530115071
temp_vcf4_SM_ES13.vcf	Brast06G044100.v0.1.stacei	0.008770448	0.011430827	0.767262761
temp_vcf4_SM_ES13.vcf	Brast06G055600.v0.1.stacei	0.001383553	0.002107957	0.656347758
temp_vcf4_SM_ES13.vcf	Brast06G105000.v0.1.stacei	0.002442177	0.000578939	4.21836484
temp_vcf4_SM_ES13.vcf	Brast06G105500.v0.1.stacei	0.001859009	0.001463946	1.269861311
temp_vcf4_SM_ES13.vcf	Brast06G156200.v0.1.stacei	0.002886895	0.002845175	1.014663531
temp_vcf4_SM_ES13.vcf	Brast06G193400.v0.1.stacei	1.22E-05	4.92E-05	0.248183743
temp_vcf4_SM_ES14.vcf	Brast06G007200.v0.1.stacei	0.00035867	0.000969713	0.369872366
temp_vcf4_SM_ES14.vcf	Brast06G015200.v0.1.stacei	0.001670165	0.002528089	0.66064349
temp_vcf4_SM_ES14.vcf	Brast06G016200.v0.1.stacei	0.00053981	0.001802842	0.299421488
temp_vcf4_SM_ES14.vcf	Brast06G023100.v0.1.stacei	0.000162398	0.000141558	1.147214536
temp_vcf4_SM_ES14.vcf	Brast06G061400.v0.1.stacei	0.001195567	0.001993537	0.5997213
temp_vcf4_SM_ES14.vcf	Brast06G083100.v0.1.stacei	0.001117498	0.002214066	0.504726384
temp_vcf4_SM_ES14.vcf	Brast06G125100.v0.1.stacei	5.77E-05	0.003292171	0.017523528
temp_vcf4_SM_ES14.vcf	Brast06G131000.v0.1.stacei	0.00249963	0.001529177	1.634624153
temp_vcf4_SM_ES14.vcf	Brast06G156200.v0.1.stacei	0.000454522	0.002800344	0.162309255
temp_vcf4_SM_ES14.vcf	Brast06G193400.v0.1.stacei	0.000375588	0.001099641	0.341554755
temp_vcf4_SM_ES14.vcf	Brast06G198500.v0.1.stacei	0.005703896	0.003666878	1.55551838
